Truth,Decoded
Quanto costa il biglietto,lo lo lo
Purtroppo non lo so pero potresti chiedere all autista,un lo lo lo e io
Va bene grazie lo stesso,lo lo
Prego,tutto
Perfetto vorrei comprarne due.,prtn lo e lo
Certo ecco a lei vuole un sacchetto,tu lo io io io
Si grazie e arrivederci,lo io
Le auguro una buona giornata,bene io
Buongiorno io sono Mario,lo lo lo io
Buonasera io sono Mario,lo lo lo io
Piacere Luigi come stai,lo lo lo e
Tutto bene tu,bene lo io
Salve quanto costa quell articolo,e lo
E in offerta costa dieci euro,tra lo
Tutto bene grazie,lo lo
Prendiamo un caffe al bar,pero lo
"Certo volentieri, io lo prendero macchiato",pero lo
A che ora arriva il pullman,pero lo
Dovrebbe arrivare tra qualche minuto,tra e lo
Quanto costa il biglietto,tra lo
Purtroppo non lo so pero potresti chiedere all autista,pero lo
Va bene grazie lo stesso,pero lo
Prego,pero
Perfetto vorrei comprarne due.,pero lo io io e so
Certo ecco a lei vuole un sacchetto,e lo
Si grazie e arrivederci,pero lo
Le auguro una buona giornata,pero lo
Buongiorno io sono Mario,prut lo
Buonasera io sono Mario,e io lo
Piacere Luigi come stai,pero lo
Tutto bene tu,pero lo
Salve quanto costa quell articolo,e e a lo
