Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve quanto costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,si io io e riedecri
Quanto costa il biglietto,quanto io una
Si grazie e arrivederci,si graidrui
Certo ecco a lei vuole un sacchetto,a bene ora io come un
Purtroppo non lo so pero potresti chiedere all autista,puertrtovto lo io io io un e a una
Tutto bene grazie,fuzozoieue
Salve quanto costa quell articolo,salve quanto io lo stesso
E in offerta costa dieci euro,si gruzireue
A che ora arriva il pullman,pero oraraiaso a
"Certo volentieri, io lo prendero macchiato",salve gquaoelreue
Buonasera io sono Mario,buona mario
Prendiamo un caffe al bar,prego io un caffe al bar
Le auguro una buona giornata,lo quanto una euro a
Va bene grazie lo stesso,si grazie grazie lo stesso
