Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il e io
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,e reria io il tra
Le auguro una buona giornata,e euro una un a
"Certo volentieri, io lo prendero macchiato",e quaoedr e
Tutto bene tu,tutto io e
Salve quanto costa quell articolo,salve quanzrta io lo stesso
Purtroppo non lo so pero potresti chiedere all autista,pereztor io io io un una
Dovrebbe arrivare tra qualche minuto,certo toctarire tu quanto
Prego,prego
Si grazie e arrivederci,si graziederua
Va bene grazie lo stesso,si grazezarie e rtrcsi
Piacere Luigi come stai,piacere uiaiecoe stai
E in offerta costa dieci euro,e raioiri
Buonasera io sono Mario,buona mario
Quanto costa il biglietto,quanto io reata
Perfetto vorrei comprarne due.,e io oredrire a
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e ora io io
Buongiorno io sono Mario,futoazio
Tutto bene grazie,auzozoigrcti
Quanto costa il biglietto,quanto lo stai il blieto
Perfetto vorrei comprarne due.,pverfeton lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe araziaria un e minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere all autista
