Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,le auguro una buona giornata
Va bene grazie lo stesso,va bene grazie lo stesso
Buongiorno io sono Mario,bungongirno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Certo ecco a lei vuole un sacchetto,cheonasero lo sono umacheto
Dovrebbe arrivare tra qualche minuto,dovrebbe ariraltao a un minuto
Perfetto vorrei comprarne due.,poverfeto ora comprarne e
Va bene grazie lo stesso,va il stesso
E in offerta costa dieci euro,e in ora cstade pero
A che ora arriva il pullman,a che arriva il pullman
"Certo volentieri, io lo prendero macchiato",certonri irerio lo pomdero macchiato
Salve quanto costa quell articolo,le quanto io come un biacto
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo so pero potresti chiedere e autista
Tutto bene tu,tutto bene tu
Si grazie e arrivederci,e buzie io tra il cimeuro
Buongiorno io sono Mario,buongiorno io sono mario
Quanto costa il biglietto,quanto lo sono il blieto
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buonrno io sono mario
Prendiamo un caffe al bar,pero io che a bar
Tutto bene grazie,tutto e ora mario
Piacere Luigi come stai,piacere luigi come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Si grazie e arrivederci,sigraze e arrivederci
Buonasera io sono Mario,buona io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacereuigio come stai
