Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve un costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io io e ariedercri
Quanto costa il biglietto,sgruazti io a
Si grazie e arrivederci,si tra un
Certo ecco a lei vuole un sacchetto,prerosi io il puara
Purtroppo non lo so pero potresti chiedere all autista,pueretoto pero lo io pero euro a una
Tutto bene grazie,auziue
Salve quanto costa quell articolo,salve quanto si costa
E in offerta costa dieci euro,prego
A che ora arriva il pullman,e ora lo mario
"Certo volentieri, io lo prendero macchiato",si greoe lreua
Buonasera io sono Mario,beonri mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,le auguro una curne abaua
Va bene grazie lo stesso,si bene grazie e drcsi
