Truth,Decoded
Salve quanto costa quell articolo,e e a io io io
E in offerta costa dieci euro,e wred a a io io
Tutto bene grazie,e e wrud a a io
Prendiamo un caffe al bar,setce wlud a a tu un
"Certo volentieri, io lo prendero macchiato",setce wrud a a io
A che ora arriva il pullman,lo blud a a tu un
Dovrebbe arrivare tra qualche minuto,setc wlud a a io
Quanto costa il biglietto,setce wlud a a io
Purtroppo non lo so pero potresti chiedere all autista,setce e a a io
Va bene grazie lo stesso,setce brud a a io
Prego,setce wlud a a io
Perfetto vorrei comprarne due.,setce brud a io e un
Certo ecco a lei vuole un sacchetto,setce grudn a a in non
Si grazie e arrivederci,e e wrud a a io io
Le auguro una buona giornata,playe un a bene aniw
Buongiorno io sono Mario,setce grudn a lo e in
Buonasera io sono Mario,peace brud a io io io
Piacere Luigi come stai,setce wlud a a io
Tutto bene tu,setce wlud a a io
Salve quanto costa quell articolo,e due a io e in
E in offerta costa dieci euro,setn grudn a io e non
Tutto bene grazie,setc gruen a io bene in
Prendiamo un caffe al bar,setce gren io a e io
"Certo volentieri, io lo prendero macchiato",setc gren a io e io
A che ora arriva il pullman,e redn a io e io
Dovrebbe arrivare tra qualche minuto,e gredn a io e io
Quanto costa il biglietto,e bene a a io un
Purtroppo non lo so pero potresti chiedere all autista,setc un a a tra io
Va bene grazie lo stesso,stai brud a io e io
Prego,setce bene a a e un
Perfetto vorrei comprarne due.,setc un a a e bene
Certo ecco a lei vuole un sacchetto,setc bene a a tra un
