Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,doretroto arirne a tu minuto
Tutto bene tu,tutto grazie
Perfetto vorrei comprarne due.,si grato crire un
Buongiorno io sono Mario,ruoazio
Piacere Luigi come stai,piacere dieci stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere il autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in ora costa dieci euro
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,cereoaserao lo vuole un sacchetto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buonernao io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe araieitae quell minuto
Salve quanto costa quell articolo,le auguro lo costa un bicolo
"Certo volentieri, io lo prendero macchiato",tutto ontriero lo lo prendero macchiato
Prendiamo un caffe al bar,quanto un a lo bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora va il pullman
Si grazie e arrivederci,a quzie io lo stesso
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie e arivertrcso
Dovrebbe arrivare tra qualche minuto,dovrebearivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
