Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa ultiolso
E in offerta costa dieci euro,e in a cotadiecieuro
Tutto bene grazie,tutto benerazie
Prendiamo un caffe al bar,prendiamo un caffe all
"Certo volentieri, io lo prendero macchiato",certo voetri io lo predre drchiato
A che ora arriva il pullman,che a mario il pullman
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra un minuto
Quanto costa il biglietto,tutto a si lo
Purtroppo non lo so pero potresti chiedere all autista,prtolopro lo plsopero porithedel autista
Va bene grazie lo stesso,va bene grazie loteso
Prego,pero
Perfetto vorrei comprarne due.,perfetto vorrei comrarnedue
Certo ecco a lei vuole un sacchetto,certo pero a le vuole un certo
Si grazie e arrivederci,si grazie e ariedrci
Le auguro una buona giornata,aegr un una una nata
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buona io sono mario
Piacere Luigi come stai,piacere lo come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,salve quanto costa icolo
E in offerta costa dieci euro,e un ora costa e euro
Tutto bene grazie,tutto bene grazie
Prendiamo un caffe al bar,prendero un caffe a
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo crndro criato
A che ora arriva il pullman,a che arivail pullman
Dovrebbe arrivare tra qualche minuto,dovreberivar ravulunuto
Quanto costa il biglietto,tutto bene il lo
Purtroppo non lo so pero potresti chiedere all autista,prtroponon so pero coecredrn autista
Va bene grazie lo stesso,va e grazie lo pero
Prego,pero
Perfetto vorrei comprarne due.,perfetorei comprarne due
Certo ecco a lei vuole un sacchetto,certo lo a lei sono uchto
