Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,le auguro una buona giornata
Va bene grazie lo stesso,va bene grazie lo stesso
Buongiorno io sono Mario,tungonirno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Certo ecco a lei vuole un sacchetto,certo pero lo vuole uachto
Dovrebbe arrivare tra qualche minuto,dovrebbe arirelro a e minuto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne e
Va bene grazie lo stesso,va e il stesso
E in offerta costa dieci euro,e in ora csadie lo
A che ora arriva il pullman,a che ora il pullman
"Certo volentieri, io lo prendero macchiato",certo oenri lei io lo prendero macchiato
Salve quanto costa quell articolo,le un io come un io
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero poestchidere al autista
Tutto bene tu,tutto bene tu
Si grazie e arrivederci,buzie io ora io certo
Buongiorno io sono Mario,buogigirno io sono mario
Quanto costa il biglietto,quanto lo a il io
Le auguro una buona giornata,le auguro una a giornata
Buonasera io sono Mario,buona io sono mario
Prendiamo un caffe al bar,bene un caffe a lo bar
Tutto bene grazie,tutto e grazie
Piacere Luigi come stai,piacere luigi come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Si grazie e arrivederci,si grazie e arrivederci
Buonasera io sono Mario,buona io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacereuigi come stai
