Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,dorebcarirne a si minuto
Tutto bene tu,prego e
Perfetto vorrei comprarne due.,prego rerire due
Buongiorno io sono Mario,preazto
Piacere Luigi come stai,piacere luigi che stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in ora costa dieci euro
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,certo ora lo si vuole un smacheto
Piacere Luigi come stai,piacereluigi come stai
Prego,prego
Buonasera io sono Mario,buongiorno io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto costa io bilheto
Dovrebbe arrivare tra qualche minuto,dovrebbe araire io a le minuto
Salve quanto costa quell articolo,le tutto io costa in iacieto
"Certo volentieri, io lo prendero macchiato",certo ora e lo lo prendero macchiato
Prendiamo un caffe al bar,pfenio un caffe lo bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,a grazie io lo euro
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie ariverci
Dovrebbe arrivare tra qualche minuto,dovrebearivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
