Truth,Decoded
Prego,prego
E in offerta costa dieci euro,e in offerta costa diedieuro
Va bene grazie lo stesso,va bene grazie lo stesso
Tutto bene grazie,tutto e grazie
Prendiamo un caffe al bar,fengro un caffe al bar
Si grazie e arrivederci,e bene rzia lo pero
"Certo volentieri, io lo prendero macchiato",certo volnti euro io lo prendero macchiato
A che ora arriva il pullman,a che ora arriva il pullman
Le auguro una buona giornata,le auguro una buona giornata
Salve quanto costa quell articolo,le quanto lo bene un io
Buonasera io sono Mario,buonerna io sono mario
Certo ecco a lei vuole un sacchetto,cereca tra lo vuole e smacheto
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Certo ecco a lei vuole un sacchetto,certo ecco a e vuole un sacchetto
Salve quanto costa quell articolo,salve bene costa quell articolo
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Le auguro una buona giornata,le auguro una buona giornata
A che ora arriva il pullman,a che ora arriva il pullman
Va bene grazie lo stesso,va bene grazie stesso
"Certo volentieri, io lo prendero macchiato",certo volentierieri io lo prendero macchiato
Si grazie e arrivederci,io e e ariedecri
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Tutto bene grazie,tutto bene grazie
Piacere Luigi come stai,piacere luigi come stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti ciere all autista
Tutto bene tu,lo bene tu
Buongiorno io sono Mario,buongiorno io sono mario
E in offerta costa dieci euro,e in offerta costa e si euro
Le auguro una buona giornata,le auguro una buona giornata
