Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve un costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io bene e arrivederci
Quanto costa il biglietto,gquactoa io giornata
Si grazie e arrivederci,si tra un
Certo ecco a lei vuole un sacchetto,a bene gotsri io lo tu lo
Purtroppo non lo so pero potresti chiedere all autista,certo popri io io pero euro e al una
Tutto bene grazie,tutto iglreto
Salve quanto costa quell articolo,salve quanrota sialco asteclo
E in offerta costa dieci euro,ruigeuo
A che ora arriva il pullman,a arriva so a
"Certo volentieri, io lo prendero macchiato",e gquaod due
Buonasera io sono Mario,buoario mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,le un lo una curne tra
Va bene grazie lo stesso,a ruzoe mario lo sono
