Truth,Decoded
Quanto costa il biglietto,quanto costa il bigto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentierieri io lo prendero macchiato
Salve quanto costa quell articolo,salve quanto costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potrestichi e il autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io io e arrivederci
Quanto costa il biglietto,gquarztio piori a
Si grazie e arrivederci,si raidir a
Certo ecco a lei vuole un sacchetto,prenria io un tu a
Purtroppo non lo so pero potresti chiedere all autista,prezoior io si tu una
Tutto bene grazie,auztioire
Salve quanto costa quell articolo,salve quangratsia costeso
E in offerta costa dieci euro,prazigie
A che ora arriva il pullman,e ora lo a
"Certo volentieri, io lo prendero macchiato",si gquaedlreue
Buonasera io sono Mario,buona mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,leauanco una un un a
Va bene grazie lo stesso,si grazie grazie e stesso
