Truth,Decoded
Quanto costa il biglietto,pero io io io
Purtroppo non lo so pero potresti chiedere all autista,io io io io e io
Va bene grazie lo stesso,io io
Prego,a io
Perfetto vorrei comprarne due.,bene lo
Certo ecco a lei vuole un sacchetto,bene io io e lo
Si grazie e arrivederci,pero io io io
Le auguro una buona giornata,certo io io lo
Buongiorno io sono Mario,certo io io io io lo
Buonasera io sono Mario,e io io lo
Piacere Luigi come stai,io io lo
Tutto bene tu,e lo
Salve quanto costa quell articolo,e io
E in offerta costa dieci euro,io io
Tutto bene grazie,a io
Prendiamo un caffe al bar,e io
"Certo volentieri, io lo prendero macchiato",io io
A che ora arriva il pullman,e io
Dovrebbe arrivare tra qualche minuto,e io
Quanto costa il biglietto,io io
Purtroppo non lo so pero potresti chiedere all autista,tu io
Va bene grazie lo stesso,io io
Prego,e io
Perfetto vorrei comprarne due.,io io
Certo ecco a lei vuole un sacchetto,e io
Si grazie e arrivederci,io io
Le auguro una buona giornata,io io
Buongiorno io sono Mario,io io
Buonasera io sono Mario,io io
Piacere Luigi come stai,io io
Tutto bene tu,io io
Salve quanto costa quell articolo,e io io
