Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve bene costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a e vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti che bene al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io bene io arrivederci
Quanto costa il biglietto,si gruatira
Si grazie e arrivederci,si grarui
Certo ecco a lei vuole un sacchetto,a bene tu un tu a
Purtroppo non lo so pero potresti chiedere all autista,certo lo io pero io a una
Tutto bene grazie,prego
Salve quanto costa quell articolo,salve quangrat costeso
E in offerta costa dieci euro,pero
A che ora arriva il pullman,a arriva lo a
"Certo volentieri, io lo prendero macchiato",si gredreue
Buonasera io sono Mario,bene mario
Prendiamo un caffe al bar,prego io un caffe al bar
Le auguro una buona giornata,auguro una che a a
Va bene grazie lo stesso,si grezarzie e euro
