Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentierieri io lo prendero macchiato
Salve quanto costa quell articolo,salve quanto costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io io e criederchi
Quanto costa il biglietto,gruti io a
Si grazie e arrivederci,si graurua
Certo ecco a lei vuole un sacchetto,preuia io si tu a
Purtroppo non lo so pero potresti chiedere all autista,prtioi io io io puire a una
Tutto bene grazie,bugue
Salve quanto costa quell articolo,a gqunorata qilcosticlo
E in offerta costa dieci euro,prego
A che ora arriva il pullman,e tra lo a
"Certo volentieri, io lo prendero macchiato",si grazie due
Buonasera io sono Mario,bene lo mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,euro una un a a
Va bene grazie lo stesso,si grazie mario e so
