Truth,Decoded
Quanto costa il biglietto,un lo io
Purtroppo non lo so pero potresti chiedere all autista,piertopo lo lo io io e euisti
Va bene grazie lo stesso,doerube e so
Prego,pero
Perfetto vorrei comprarne due.,peretbereo come lo
Certo ecco a lei vuole un sacchetto,cruoara io so ariato
Si grazie e arrivederci,a bar io so
Le auguro una buona giornata,euro lo io
Buongiorno io sono Mario,buona io sono io
Buonasera io sono Mario,butori io sono mario
Piacere Luigi come stai,pero lo lo stai
Tutto bene tu,tutto bonetu
Salve quanto costa quell articolo,a e lo
E in offerta costa dieci euro,e e
Tutto bene grazie,butei
Prendiamo un caffe al bar,pero a
"Certo volentieri, io lo prendero macchiato",pirereua
A che ora arriva il pullman,a bene si e
Dovrebbe arrivare tra qualche minuto,peretereuo
Quanto costa il biglietto,e tutto io
Purtroppo non lo so pero potresti chiedere all autista,pero ieua
Va bene grazie lo stesso,pero e
Prego,pirei
Perfetto vorrei comprarne due.,pero e io io si
Certo ecco a lei vuole un sacchetto,si e e
Si grazie e arrivederci,si lei
Le auguro una buona giornata,pero e e
Buongiorno io sono Mario,pero
Buonasera io sono Mario,pero e
Piacere Luigi come stai,pero a
Tutto bene tu,prego e e
Salve quanto costa quell articolo,salve bene ora e so
