Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,e renri io cupu e
Le auguro una buona giornata,auguro una curne a
"Certo volentieri, io lo prendero macchiato",si reidede e
Tutto bene tu,ruti begate
Salve quanto costa quell articolo,a stai tra io stesso
Purtroppo non lo so pero potresti chiedere all autista,pirtrioir io io io una
Dovrebbe arrivare tra qualche minuto,prego lo ctarareaqu minuto
Prego,prego
Si grazie e arrivederci,si rardrua
Va bene grazie lo stesso,si grazie bene dieci
Piacere Luigi come stai,piacere dieci stai
E in offerta costa dieci euro,si raidre
Buonasera io sono Mario,preraon bar
Quanto costa il biglietto,si gruaita
Perfetto vorrei comprarne due.,certo redrie due
Prendiamo un caffe al bar,prendiamo un che al bar
A che ora arriva il pullman,e ora io e
Buongiorno io sono Mario,prego
Tutto bene grazie,pretore
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,poverfetonrei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe grazie io quaminuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere e autista
