Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,dovrubo bene tu minuto
Tutto bene tu,prego birgazte
Perfetto vorrei comprarne due.,si certo ceradre a un
Buongiorno io sono Mario,pero io
Piacere Luigi come stai,piacere io come si
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero poest chiedere il lo autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in offerta costa dieci euro
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Certo ecco a lei vuole un sacchetto,certo lo lo pero lei vuole un smacheto
Piacere Luigi come stai,piaereto luigi come stai
Prego,prego
Buonasera io sono Mario,buongrna io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,prutono lo stai io lheto
Dovrebbe arrivare tra qualche minuto,dovrebbe ariruro a e minuto
Salve quanto costa quell articolo,le qunoro lo costa un acolo
"Certo volentieri, io lo prendero macchiato",certo vontri e lo lo prendero macchiato
Prendiamo un caffe al bar,pfenono lo caffe al bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora va lo pullman
Si grazie e arrivederci,si grazie a io io prego
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie e arriva stesso
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
