Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentierieri io lo prendero macchiato
Salve quanto costa quell articolo,salve quanto costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io io e arrivederci
Quanto costa il biglietto,quanto lo io a
Si grazie e arrivederci,si tra tra
Certo ecco a lei vuole un sacchetto,pero vorrei io tu qulsa
Purtroppo non lo so pero potresti chiedere all autista,certo lo io lo pero purpitidere a una
Tutto bene grazie,prego
Salve quanto costa quell articolo,salve quanto si lo stesso
E in offerta costa dieci euro,pero
A che ora arriva il pullman,e ora io lo a
"Certo volentieri, io lo prendero macchiato",si gfeo oedrua
Buonasera io sono Mario,preonai mario
Prendiamo un caffe al bar,prendiamo un a al bar
Le auguro una buona giornata,le auanoro una bene a
Va bene grazie lo stesso,si grazie grazie le stesso
