Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve quanto costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,si io bene e ariedercri
Quanto costa il biglietto,si gruti io tra
Si grazie e arrivederci,si a tra
Certo ecco a lei vuole un sacchetto,va rentru io lo un e
Purtroppo non lo so pero potresti chiedere all autista,si rtziorire io si un a a autista
Tutto bene grazie,prutoigrazte
Salve quanto costa quell articolo,salve quangrotst costeso
E in offerta costa dieci euro,si grezigri
A che ora arriva il pullman,e ora io lo mario
"Certo volentieri, io lo prendero macchiato",si gruelrue
Buonasera io sono Mario,preonin mario
Prendiamo un caffe al bar,prego io un caffe al bar
Le auguro una buona giornata,le aungo una curne abata
Va bene grazie lo stesso,si grazearzrie e drcsi
