Truth,Decoded
Quanto costa il biglietto,quanto lo stai io imieto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere e autista
Va bene grazie lo stesso,va bene grazie lo stesso
Prego,prego
Perfetto vorrei comprarne due.,poverfetonrei comprarne un
Certo ecco a lei vuole un sacchetto,ceheonasero lo vuole usmachto
Si grazie e arrivederci,va bene raia e io certo
Le auguro una buona giornata,le auguro una una giornata
Buongiorno io sono Mario,buongnirnonio sono mario
Buonasera io sono Mario,buonerno io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,a quanfrata io castelo
E in offerta costa dieci euro,preoigidue
Tutto bene grazie,futoigrate
Prendiamo un caffe al bar,prendiamo un che al bar
"Certo volentieri, io lo prendero macchiato",si reored un
A che ora arriva il pullman,e mario lo e
Dovrebbe arrivare tra qualche minuto,doreto catare tra quanto
Quanto costa il biglietto,quanto io iata
Purtroppo non lo so pero potresti chiedere all autista,certo lo io io un autista
Va bene grazie lo stesso,si grazearie bene dieci
Prego,prego
Perfetto vorrei comprarne due.,certo orearire due
Certo ecco a lei vuole un sacchetto,preria io lo un a
Si grazie e arrivederci,si graziedrerua
Le auguro una buona giornata,prego una cutne al a
Buongiorno io sono Mario,preotu
Buonasera io sono Mario,pbeoarn mario
Piacere Luigi come stai,piacere dieci stai
Tutto bene tu,tutto bigrate
Salve quanto costa quell articolo,salve quanto costa quell articolo
