Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il e io
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,preoeuria io si un
Le auguro una buona giornata,auguro una un a
"Certo volentieri, io lo prendero macchiato",si gquaoed a
Tutto bene tu,tutto ieate
Salve quanto costa quell articolo,salve quangrta io costelo
Purtroppo non lo so pero potresti chiedere all autista,prego ora io io io puice una
Dovrebbe arrivare tra qualche minuto,prego toctarirne a tu minuto
Prego,prego
Si grazie e arrivederci,si ridrua
Va bene grazie lo stesso,si grazearzie e stesso
Piacere Luigi come stai,piacere luigi che stai
E in offerta costa dieci euro,pruzidireuo
Buonasera io sono Mario,buona bar
Quanto costa il biglietto,quanto io tra
Perfetto vorrei comprarne due.,certo coradre a
Prendiamo un caffe al bar,prendiamo un che al bar
A che ora arriva il pullman,e mario io un
Buongiorno io sono Mario,pretoztu
Tutto bene grazie,autoigrta
Quanto costa il biglietto,quanto lo stai il biglietto
Perfetto vorrei comprarne due.,povreton lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe caraziera a e minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere e autista
