Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,doretrobo carirne a tu minuto
Tutto bene tu,ruti bieazte
Perfetto vorrei comprarne due.,certo corere un
Buongiorno io sono Mario,preozio
Piacere Luigi come stai,piacere lo luigi che stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in ora costa dieci euro
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,certo ora pero lei vuole un sachto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buongrna io sono mario
Va bene grazie lo stesso,va e grazie lo stesso
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe araiera vuole minuto
Salve quanto costa quell articolo,le auguro io come un iacheto
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,pfenio un caffe al bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,si grazie io arriva certo
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie e arivercso
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
