Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,e rentertra io cupu reua
Le auguro una buona giornata,perenoro un un a
"Certo volentieri, io lo prendero macchiato",peretroiede a
Tutto bene tu,auti io grazie
Salve quanto costa quell articolo,salve quanto tra tra e stai
Purtroppo non lo so pero potresti chiedere all autista,piertripioir io lo si io io a autista
Dovrebbe arrivare tra qualche minuto,certo io ctarare a tu minuto
Prego,prego
Si grazie e arrivederci,io rdrua
Va bene grazie lo stesso,si grazearie e reusi
Piacere Luigi come stai,piacere un e stai
E in offerta costa dieci euro,e rezioigidreue
Buonasera io sono Mario,buona e bar
Quanto costa il biglietto,si gruati io ireta
Perfetto vorrei comprarne due.,certo oredrie due
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e a a so e
Buongiorno io sono Mario,pretoazio
Tutto bene grazie,tutto igrte
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe grazie io un e minuto
Piacere Luigi come stai,piacere lo io come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
