Truth,Decoded
Quanto costa il biglietto,un lo stai lo
Purtroppo non lo so pero potresti chiedere all autista,puvrtopo io lo pero come bene autista
Va bene grazie lo stesso,va bene ora lo so
Prego,pero
Perfetto vorrei comprarne due.,dovreterlei come lo
Certo ecco a lei vuole un sacchetto,creorari lo sono ariato
Si grazie e arrivederci,squari io io certo
Le auguro una buona giornata,le quanto un uinata
Buongiorno io sono Mario,uogono io sono mario
Buonasera io sono Mario,buona io sono mario
Piacere Luigi come stai,piacere io io come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,e un e certo
E in offerta costa dieci euro,preira
Tutto bene grazie,creri
Prendiamo un caffe al bar,pero a e
"Certo volentieri, io lo prendero macchiato",pirereua
A che ora arriva il pullman,pero mario a
Dovrebbe arrivare tra qualche minuto,poeretarareuo
Quanto costa il biglietto,ruoita
Purtroppo non lo so pero potresti chiedere all autista,certo io io un
Va bene grazie lo stesso,pgrize si
Prego,pireri
Perfetto vorrei comprarne due.,certo riade a
Certo ecco a lei vuole un sacchetto,pigre a a
Si grazie e arrivederci,pirerei
Le auguro una buona giornata,e tutto e e a
Buongiorno io sono Mario,pero
Buonasera io sono Mario,pruin a
Piacere Luigi come stai,pero io si
Tutto bene tu,tutto lo e
Salve quanto costa quell articolo,salve fuarta e stesso
