Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,le auguro una buona giornata
Va bene grazie lo stesso,va bene grazie lo pero
Buongiorno io sono Mario,bungonirno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Certo ecco a lei vuole un sacchetto,cretocnaero lo vuole uacheto
Dovrebbe arrivare tra qualche minuto,dovrebbe grazie lo a e minuto
Perfetto vorrei comprarne due.,dovrfetotorei comprarne e
Va bene grazie lo stesso,va grazie lo stesso
E in offerta costa dieci euro,e in ora csadie lo
A che ora arriva il pullman,a che ora mario il pullman
"Certo volentieri, io lo prendero macchiato",certo oenrierio io lo prendero macchiato
Salve quanto costa quell articolo,le un io come un ecco
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero poestchedere al lo autista
Tutto bene tu,tutto bene tu
Si grazie e arrivederci,una raia tra io certo
Buongiorno io sono Mario,buongiorno io sono mario
Quanto costa il biglietto,quanto lo stai a il bieto
Le auguro una buona giornata,le auguro una a giornata
Buonasera io sono Mario,buonrnao io sono mario
Prendiamo un caffe al bar,pero un caffe al bar
Tutto bene grazie,tutto e grazie
Piacere Luigi come stai,piacere uluiogio come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Si grazie e arrivederci,si grazie e arrivederci
Buonasera io sono Mario,buonasera io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie losteso
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
