Truth,Decoded
Quanto costa il biglietto,quanto costa io blieto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere e autista
Va bene grazie lo stesso,va bene griel stesso
Prego,prego
Perfetto vorrei comprarne due.,dovrfetonrei comprarne due
Certo ecco a lei vuole un sacchetto,certo ecco e lei vuole un sacchetto
Si grazie e arrivederci,va bene si lei rtrco
Le auguro una buona giornata,le auguro una buona giornata
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonasera io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,stai gquangrt io costelso
E in offerta costa dieci euro,e grazie icireuo
Tutto bene grazie,prego rercle
Prendiamo un caffe al bar,prendiamo un caffe al bar
"Certo volentieri, io lo prendero macchiato",si ora e lo vuole
A che ora arriva il pullman,pero va lo lman
Dovrebbe arrivare tra qualche minuto,dovretob caffe tu tu minuto
Quanto costa il biglietto,si gruarito io irtsn
Purtroppo non lo so pero potresti chiedere all autista,pirtzro piortre io il puiu il autista
Va bene grazie lo stesso,si grazie a e rtrcso
Prego,pero
Perfetto vorrei comprarne due.,si certo certo bar e
Certo ecco a lei vuole un sacchetto,e reria io culpu lo
Si grazie e arrivederci,si ora reurerua
Le auguro una buona giornata,prunco una cutne a bar
Buongiorno io sono Mario,preononaztu
Buonasera io sono Mario,pero un mario
Piacere Luigi come stai,piacere un come so
Tutto bene tu,gfentei non le
Salve quanto costa quell articolo,salve quanto costa quell articolo
