Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,le auguro una buona giornata
Va bene grazie lo stesso,va bene grazie lo stesso
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Certo ecco a lei vuole un sacchetto,heonaenao lo sono machto
Dovrebbe arrivare tra qualche minuto,dovrebbe grazie lo tu minuto
Perfetto vorrei comprarne due.,dovfetborei comprarne e
Va bene grazie lo stesso,va e grazie lo stesso
E in offerta costa dieci euro,e in ora cosadie io
A che ora arriva il pullman,a che oraria il pullman
"Certo volentieri, io lo prendero macchiato",crtonri io io lo prendero macchiato
Salve quanto costa quell articolo,le quanto io come il io
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo so pero poestciede il autista
Tutto bene tu,tutto bene tu
Si grazie e arrivederci,e buzie io si io cstero
Buongiorno io sono Mario,buogigirno io sono mario
Quanto costa il biglietto,quanto lo sono io io
Le auguro una buona giornata,le auguro una un giornata
Buonasera io sono Mario,buonrno io sono mario
Prendiamo un caffe al bar,euro io caffe al bar
Tutto bene grazie,tutto e griaio
Piacere Luigi come stai,piacere luigi come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Si grazie e arrivederci,si grazie e arrivederci
Buonasera io sono Mario,buona io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie io stesso
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacereuigio come stai
