Truth,Decoded
Quanto costa il biglietto,quanto costa il bilmieto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere e autista
Va bene grazie lo stesso,va e grazie lo stesso
Prego,prego
Perfetto vorrei comprarne due.,pverfeton lei comprarne due
Certo ecco a lei vuole un sacchetto,certo euro euro lei vuole un smacheto
Si grazie e arrivederci,va bene io bene euro
Le auguro una buona giornata,le auguro una buona giornata
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonasera io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,salve quangrata io costelso
E in offerta costa dieci euro,a grazie icidreue
Tutto bene grazie,qutz bene
Prendiamo un caffe al bar,prendiamo un caffe al bar
"Certo volentieri, io lo prendero macchiato",si retocded le
A che ora arriva il pullman,e ora lo lmare
Dovrebbe arrivare tra qualche minuto,pretoto caffe al tu minuto
Quanto costa il biglietto,a quanto io e
Purtroppo non lo so pero potresti chiedere all autista,prego pioir io pero cuiu lo a autista
Va bene grazie lo stesso,si grazezrie e drtecso
Prego,prego
Perfetto vorrei comprarne due.,certo cerearire due
Certo ecco a lei vuole un sacchetto,e rentrtia io cupu un
Si grazie e arrivederci,si riredurereua
Le auguro una buona giornata,a euro lo una curne a bar
Buongiorno io sono Mario,pretoziu
Buonasera io sono Mario,pbuoeraraione mario
Piacere Luigi come stai,piacere dieci stai
Tutto bene tu,buti come
Salve quanto costa quell articolo,salve quanto costa quell articolo
