Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve quanto costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti che al una
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io io io e ariedecri
Quanto costa il biglietto,si gruarti io una
Si grazie e arrivederci,si a
Certo ecco a lei vuole un sacchetto,e rentri che
Purtroppo non lo so pero potresti chiedere all autista,si rtrioir io io io io una
Tutto bene grazie,autoire
Salve quanto costa quell articolo,a quangrt io costeso
E in offerta costa dieci euro,si ruzieuo
A che ora arriva il pullman,e oadriao e
"Certo volentieri, io lo prendero macchiato",si grezoed un
Buonasera io sono Mario,beoaio mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,sono una un a
Va bene grazie lo stesso,si grazoezie e so
