Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il blieto
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,e refri si e due
Le auguro una buona giornata,laungo una che a
"Certo volentieri, io lo prendero macchiato",si reoed e
Tutto bene tu,buti bene
Salve quanto costa quell articolo,a quanto grata io crticla
Purtroppo non lo so pero potresti chiedere all autista,si certo io io pero puior a autista
Dovrebbe arrivare tra qualche minuto,doretobocarire tu quanto
Prego,prego
Si grazie e arrivederci,io rirua
Va bene grazie lo stesso,si grazie mario e si
Piacere Luigi come stai,piacere dieci stai
E in offerta costa dieci euro,preodue
Buonasera io sono Mario,buona mario
Quanto costa il biglietto,gruto io una
Perfetto vorrei comprarne due.,prego cerirare e
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e e ora io e
Buongiorno io sono Mario,prego tu
Tutto bene grazie,butoie
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,prego lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe araiaiae a due minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere all autista
