Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,dovrebbe bene a due minuto
Tutto bene tu,ruti bene
Perfetto vorrei comprarne due.,certo coradre due
Buongiorno io sono Mario,pero io
Piacere Luigi come stai,piacere lo luigi che stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere aielrl autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in offerta costa dieci euro
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,certo lo certo lei vuole un sacchetto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buonrno io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto lo tra io io maheto
Dovrebbe arrivare tra qualche minuto,dovrebbe arieitro a e minuto
Salve quanto costa quell articolo,le una lo come un iaceto
"Certo volentieri, io lo prendero macchiato",certo volentieri lo lo sono macchiato
Prendiamo un caffe al bar,funoiro un caffe lo bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora va il pullman
Si grazie e arrivederci,si grazie e arriva dieci
Tutto bene grazie,tutto e grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie e io lsrtrcso
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
