Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa e io
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,e rentrsia io si tu e
Le auguro una buona giornata,le quanto una bene abaua
"Certo volentieri, io lo prendero macchiato",si gfeaodoed a
Tutto bene tu,auti bene
Salve quanto costa quell articolo,salve quanto tra io a rteclo
Purtroppo non lo so pero potresti chiedere all autista,pirazto ioire io pero icdie a autista
Dovrebbe arrivare tra qualche minuto,prego tocararle a si minuto
Prego,prego
Si grazie e arrivederci,si grazie dedrua
Va bene grazie lo stesso,si grazie grazie e drcso
Piacere Luigi come stai,piacere un e stai
E in offerta costa dieci euro,si grazie due
Buonasera io sono Mario,tra io bar
Quanto costa il biglietto,si gquarztio pioie una
Perfetto vorrei comprarne due.,certo ceredrie e
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e tu ora io e
Buongiorno io sono Mario,pretoaztu
Tutto bene grazie,autoioiue
Quanto costa il biglietto,quanto lo stai io biglietto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe araieia un e minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere e autista
