Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il io io
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,e si io lo tu a
Le auguro una buona giornata,prego una un a a
"Certo volentieri, io lo prendero macchiato",pereoed a
Tutto bene tu,prego come
Salve quanto costa quell articolo,salve quanto io cartica
Purtroppo non lo so pero potresti chiedere all autista,prego ora io io si purcr a una
Dovrebbe arrivare tra qualche minuto,doretobocarirne tu due minuto
Prego,e
Si grazie e arrivederci,si riedrua
Va bene grazie lo stesso,si grazearzie e rticsi
Piacere Luigi come stai,piacere un che stai
E in offerta costa dieci euro,prego icireue
Buonasera io sono Mario,io e mario
Quanto costa il biglietto,gruato io una
Perfetto vorrei comprarne due.,certo ceredrne e
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e oadrv io e
Buongiorno io sono Mario,preozie
Tutto bene grazie,tutoeate
Quanto costa il biglietto,quanto lo sono il biglietto
Perfetto vorrei comprarne due.,prfeton lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arairaia un le minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
