Truth,Decoded
Prendiamo un caffe al bar,prenia un che bar
Salve quanto costa quell articolo,si gqan ora si stesso
E in offerta costa dieci euro,e greziua
"Certo volentieri, io lo prendero macchiato",si reided e
Dovrebbe arrivare tra qualche minuto,peretotctarare ecco
Prego,prego
Tutto bene grazie,bene
A che ora arriva il pullman,e io ora ora
Buongiorno io sono Mario,prego
Perfetto vorrei comprarne due.,certo io a
Si grazie e arrivederci,si rtredrerua
Le auguro una buona giornata,aunco un un a
Certo ecco a lei vuole un sacchetto,pegrenri dicua
Va bene grazie lo stesso,si grazaede lei
Buonasera io sono Mario,prego a
Quanto costa il biglietto,si gruaro a
Tutto bene tu,lei come
Purtroppo non lo so pero potresti chiedere all autista,piertriotr io io io lo una
Piacere Luigi come stai,piacere stai
Tutto bene tu,tutto bene tu
Certo ecco a lei vuole un sacchetto,certo lo a lei vuole uacheto
Purtroppo non lo so pero potresti chiedere all autista,tutto non lo so so pero coetcedea autista
Quanto costa il biglietto,tutto costa il bieto
Perfetto vorrei comprarne due.,perfetonvorei comprarne due
E in offerta costa dieci euro,e in ora costa lei euro
Piacere Luigi come stai,piacere luigi come stai
Tutto bene grazie,tutto bene grazie
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare traqulh minuto
Si grazie e arrivederci,si grazie e ecco
Prendiamo un caffe al bar,prendiamo un caffe a a
Salve quanto costa quell articolo,salve quanto costaqul articolo
