Truth,Decoded
Quanto costa il biglietto,quanto lo tra certo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo pero poli bene autista
Va bene grazie lo stesso,doav e tra lo lo stesso
Prego,prego
Perfetto vorrei comprarne due.,povretboerlei costa e lo
Certo ecco a lei vuole un sacchetto,certoerari lo come maheto
Si grazie e arrivederci,stai io io certo
Le auguro una buona giornata,le euro un giornata
Buongiorno io sono Mario,buoiono io sono mario
Buonasera io sono Mario,buoniri io sono mario
Piacere Luigi come stai,piacereliolio come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,si gqeo a lei
E in offerta costa dieci euro,preoira
Tutto bene grazie,preori
Prendiamo un caffe al bar,pereia a lo e
"Certo volentieri, io lo prendero macchiato",pireoire un
A che ora arriva il pullman,pero vrari a
Dovrebbe arrivare tra qualche minuto,peretoio craraeriuo
Quanto costa il biglietto,praoioita
Purtroppo non lo so pero potresti chiedere all autista,certo io io io un
Va bene grazie lo stesso,grazie si
Prego,pirei
Perfetto vorrei comprarne due.,certo iriade a
Certo ecco a lei vuole un sacchetto,pero a a
Si grazie e arrivederci,pirara
Le auguro una buona giornata,prego lo lo il a
Buongiorno io sono Mario,pero
Buonasera io sono Mario,prego a
Piacere Luigi come stai,pero io tu
Tutto bene tu,tutto lo tra
Salve quanto costa quell articolo,salve furta lo stai ltiolo
