Truth,Decoded
Quanto costa il biglietto,lo lo io
Purtroppo non lo so pero potresti chiedere all autista,lo lo lo certo
Va bene grazie lo stesso,lo io
Prego,lo io
Perfetto vorrei comprarne due.,lo lo io
Certo ecco a lei vuole un sacchetto,lo lo lo lo lo
Si grazie e arrivederci,lo e io
Le auguro una buona giornata,ruoio
Buongiorno io sono Mario,lo lo lo io
Buonasera io sono Mario,lo lo lo certo
Piacere Luigi come stai,lo lo e lo
Tutto bene tu,lo io
Salve quanto costa quell articolo,pero lo
E in offerta costa dieci euro,pero lo
Tutto bene grazie,lo lo
Prendiamo un caffe al bar,pero lo
"Certo volentieri, io lo prendero macchiato",prego
A che ora arriva il pullman,e lo
Dovrebbe arrivare tra qualche minuto,tra lo
Quanto costa il biglietto,pero lo
Purtroppo non lo so pero potresti chiedere all autista,pero lo
Va bene grazie lo stesso,e io
Prego,certo
Perfetto vorrei comprarne due.,lo io e io
Certo ecco a lei vuole un sacchetto,e io
Si grazie e arrivederci,lo lo
Le auguro una buona giornata,pero lo
Buongiorno io sono Mario,pero lo
Buonasera io sono Mario,pero io
Piacere Luigi come stai,pero lo
Tutto bene tu,lo lo
Salve quanto costa quell articolo,e lo a e lo
