Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Va bene grazie lo stesso,va bene grazie stesso
Prego,prego
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,certo e ncta lo lei vuole un sacchetto
Si grazie e arrivederci,a grazie arriva ueive drteco
Le auguro una buona giornata,le auguro una buona giornata
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buongasernao io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,si gqazn tra io a sticlo
E in offerta costa dieci euro,prego
Tutto bene grazie,prezoegre
Prendiamo un caffe al bar,prendiamo un caffe al bar
"Certo volentieri, io lo prendero macchiato",si grezereue
A che ora arriva il pullman,e a raeo e
Dovrebbe arrivare tra qualche minuto,doretrobt e al due minuto
Quanto costa il biglietto,si grezto io a
Purtroppo non lo so pero potresti chiedere all autista,io rerzoioie io io si bene a una
Va bene grazie lo stesso,si gbezezarzie e drtrcso
Prego,pero
Perfetto vorrei comprarne due.,io certo cererere due
Certo ecco a lei vuole un sacchetto,preria io il due
Si grazie e arrivederci,si grarua
Le auguro una buona giornata,pretnco una due a
Buongiorno io sono Mario,pero tu
Buonasera io sono Mario,preorao mario
Piacere Luigi come stai,piacere lo un io a stai
Tutto bene tu,tutto io e
Salve quanto costa quell articolo,salve quanto costa quell articolo
