Truth,Decoded
Si grazie e arrivederci,e io
Le auguro una buona giornata,pero io
Buongiorno io sono Mario,io io
Buonasera io sono Mario,io io
Piacere Luigi come stai,io io
Tutto bene tu,io io
Salve quanto costa quell articolo,e io
E in offerta costa dieci euro,io io
Tutto bene grazie,e io
Prendiamo un caffe al bar,a le
"Certo volentieri, io lo prendero macchiato",io io
A che ora arriva il pullman,io io
Dovrebbe arrivare tra qualche minuto,lo io
Quanto costa il biglietto,e io
Purtroppo non lo so pero potresti chiedere all autista,io io
Va bene grazie lo stesso,un io
Prego,certo
Perfetto vorrei comprarne due.,a le
Certo ecco a lei vuole un sacchetto,e io
Si grazie e arrivederci,io io
Le auguro una buona giornata,io io
Buongiorno io sono Mario,io io
Buonasera io sono Mario,io io
Piacere Luigi come stai,io io
Tutto bene tu,io
Salve quanto costa quell articolo,pero io io
E in offerta costa dieci euro,pero io
Tutto bene grazie,pero io io
Prendiamo un caffe al bar,pero e e io
"Certo volentieri, io lo prendero macchiato",prtr io io io io io
A che ora arriva il pullman,io io
Dovrebbe arrivare tra qualche minuto,io io io io
