Truth,Decoded
Quanto costa il biglietto,quanto costa io biglietto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Va bene grazie lo stesso,va e grazie lo stesso
Prego,prego
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Si grazie e arrivederci,si grazie io reive dstecrso
Le auguro una buona giornata,le auguro una buona giornata
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonsernao io sono mario
Piacere Luigi come stai,piacerelngigio come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,a gquno aeroiaco stesso
E in offerta costa dieci euro,prego
Tutto bene grazie,pretiogaze
Prendiamo un caffe al bar,prendiamo un caffe al bar
"Certo volentieri, io lo prendero macchiato",si graioedr e
A che ora arriva il pullman,e oraraio io
Dovrebbe arrivare tra qualche minuto,pretrto e ailcie minuto
Quanto costa il biglietto,sgruzti io io
Purtroppo non lo so pero potresti chiedere all autista,si rtzioi io io cicie a una
Va bene grazie lo stesso,si grazezaie e dsreuso
Prego,pero
Perfetto vorrei comprarne due.,si certo cerarire e
Certo ecco a lei vuole un sacchetto,si grenono otici ciuil rteulo
Si grazie e arrivederci,si gradrua
Le auguro una buona giornata,prunco una un a a
Buongiorno io sono Mario,preoaztu
Buonasera io sono Mario,preorio mario
Piacere Luigi come stai,piacere lo uivcse stai
Tutto bene tu,prego bigazte
Salve quanto costa quell articolo,salve quanto costa quell articolo
