Truth,Decoded
Salve quanto costa quell articolo,salve furta lo a stesso
E in offerta costa dieci euro,e in ora lo io io euro
Tutto bene grazie,ungio benerazie
Prendiamo un caffe al bar,parenia un caffe bar
"Certo volentieri, io lo prendero macchiato",ora stai io bene piacere macahiai
A che ora arriva il pullman,ora arriva il un
Dovrebbe arrivare tra qualche minuto,dovrebbe e ora e il minuto
Quanto costa il biglietto,certo e io
Purtroppo non lo so pero potresti chiedere all autista,puertro lo pero lo lo pero e due e lo autista
Va bene grazie lo stesso,va e grazie lo so
Prego,pero
Perfetto vorrei comprarne due.,prego lei comrareue
Certo ecco a lei vuole un sacchetto,certo a le vuole e certo
Si grazie e arrivederci,si e e e dieci
Le auguro una buona giornata,le un un una un a
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,rueara io sono mario
Piacere Luigi come stai,piacere lo come stai
Tutto bene tu,io bene tu
Salve quanto costa quell articolo,a bar lo al io
E in offerta costa dieci euro,e a lo lo costa e euro
Tutto bene grazie,tutto bene grazie
Prendiamo un caffe al bar,prendero un a a
"Certo volentieri, io lo prendero macchiato",certo oeriered io come mario
A che ora arriva il pullman,e che ora mario lo lman
Dovrebbe arrivare tra qualche minuto,poverebeavar a minuto
Quanto costa il biglietto,tutto e a lo
Purtroppo non lo so pero potresti chiedere all autista,prtopno lo pero coededrn chetiato
Va bene grazie lo stesso,va e a lo so
Prego,pero
Perfetto vorrei comprarne due.,peretoei come e
Certo ecco a lei vuole un sacchetto,bene e a lei come lo certo
