Truth,Decoded
Prendiamo un caffe al bar,prendiamo un che al bar
Salve quanto costa quell articolo,a quanto grata si stesso
E in offerta costa dieci euro,e reziua
"Certo volentieri, io lo prendero macchiato",pereordred a
Dovrebbe arrivare tra qualche minuto,pretoto ctarare tu tu minuto
Prego,prego
Tutto bene grazie,reoti
A che ora arriva il pullman,e ora io e
Buongiorno io sono Mario,pireoto
Perfetto vorrei comprarne due.,certo grazie due
Si grazie e arrivederci,si graredrerua
Le auguro una buona giornata,prego un un a
Certo ecco a lei vuole un sacchetto,pero io io un a
Va bene grazie lo stesso,si grazie a dieci
Buonasera io sono Mario,buona un bar
Quanto costa il biglietto,si gruato io a
Tutto bene tu,tutto e e
Purtroppo non lo so pero potresti chiedere all autista,pirtroioi io io io lo autista
Piacere Luigi come stai,piacere uilce stai
Tutto bene tu,tutto bene tu
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole e acheto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so so pero coresicedea autista
Quanto costa il biglietto,tutto costa il bieto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacereguigio come stai
Tutto bene grazie,tutto bene grazie
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Si grazie e arrivederci,si grazie e iverci
Prendiamo un caffe al bar,prendiamo un caffe al bar
Salve quanto costa quell articolo,salve quanto costa un articolo
