Truth,Decoded
Si grazie e arrivederci,va a e lei
Le auguro una buona giornata,le auruna buona giornata
Buongiorno io sono Mario,bungonr io sono mario
Buonasera io sono Mario,buonasera io sono mario
Piacere Luigi come stai,piacereuigi come stai
Tutto bene tu,tutbne lo
Salve quanto costa quell articolo,salve qencta quell trcolo
E in offerta costa dieci euro,e in ora costa lei euro
Tutto bene grazie,tutto bene grazie
Prendiamo un caffe al bar,prendiamo un caffe a
"Certo volentieri, io lo prendero macchiato",certo oenriei io lo srenere macchiato
A che ora arriva il pullman,a pero mario il pullman
Dovrebbe arrivare tra qualche minuto,dovrerivare tra qualche minuto
Quanto costa il biglietto,qunbostn io bgito
Purtroppo non lo so pero potresti chiedere all autista,pquronon lo so pero e che che a il una
Va bene grazie lo stesso,va bene grazie io stesso
Prego,prego
Perfetto vorrei comprarne due.,certo vorrei comprarne due
Certo ecco a lei vuole un sacchetto,certo e a le una un acheto
Si grazie e arrivederci,io e a ecco
Le auguro una buona giornata,le buona buonagna
Buongiorno io sono Mario,buogrno io sono mario
Buonasera io sono Mario,buonsri io sono mario
Piacere Luigi come stai,piacereligi come stai
Tutto bene tu,tutobene tu
Salve quanto costa quell articolo,le quanto sono un lo
E in offerta costa dieci euro,e in ora costa io lo
Tutto bene grazie,tutobene grazie
Prendiamo un caffe al bar,bene lo caffe a lo
"Certo volentieri, io lo prendero macchiato",certo oenrirero lo lo come chiato
A che ora arriva il pullman,a che ora lo pullman
Dovrebbe arrivare tra qualche minuto,dovrebbe lo lo tu e minuto
