Truth,Decoded
Si grazie e arrivederci,si grazie e ivrcso
Le auguro una buona giornata,le auguro una buona giornata
Buongiorno io sono Mario,bungonro io sono mario
Buonasera io sono Mario,buonasera io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,bene tu
Salve quanto costa quell articolo,va bene costa quell articolo
E in offerta costa dieci euro,e in offerta costa e si euro
Tutto bene grazie,tutto bene grazie
Prendiamo un caffe al bar,prendiamo un caffe al a
"Certo volentieri, io lo prendero macchiato",certo volntriero io io credeo macchiato
A che ora arriva il pullman,a che ora arriva il pullman
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Quanto costa il biglietto,quanto costa il biglietto
Purtroppo non lo so pero potresti chiedere all autista,pururonon lo so pero potet che bene al una
Va bene grazie lo stesso,va bene grazie stesso
Prego,prego
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Certo ecco a lei vuole un sacchetto,certo e io a lei vuole un sacchetto
Si grazie e arrivederci,a io e a riedercro
Le auguro una buona giornata,le auguro una buona giornata
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonasera io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,le quanto io come un bacieto
E in offerta costa dieci euro,e in ora cosadie euro
Tutto bene grazie,tutto e grazie
Prendiamo un caffe al bar,prendero un caffe al lo bar
"Certo volentieri, io lo prendero macchiato",certo oenri e io lo poedeo macchiato
A che ora arriva il pullman,a che ora arriva il pullman
Dovrebbe arrivare tra qualche minuto,dovrebbe ariealuao a minuto
