Truth,Decoded
Quanto costa il biglietto,quanto lo sono il lo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo pero poritiere autista
Va bene grazie lo stesso,va bene tra lo pero
Prego,prego
Perfetto vorrei comprarne due.,dovrebonerlei compar lo
Certo ecco a lei vuole un sacchetto,creoenraero lo sono maheto
Si grazie e arrivederci,a quniartia io il ora
Le auguro una buona giornata,le auguro una buiagrnato
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonrio io sono mario
Piacere Luigi come stai,piacere lo lo come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,e sono a si certo
E in offerta costa dieci euro,preoira
Tutto bene grazie,preori
Prendiamo un caffe al bar,prenia a a lo bar
"Certo volentieri, io lo prendero macchiato",si pero un
A che ora arriva il pullman,prego vorara ora
Dovrebbe arrivare tra qualche minuto,pretoto crarae io
Quanto costa il biglietto,euro lo a
Purtroppo non lo so pero potresti chiedere all autista,prego io io io una
Va bene grazie lo stesso,pigrazeri
Prego,prego
Perfetto vorrei comprarne due.,prego e radre a
Certo ecco a lei vuole un sacchetto,pigreo si un
Si grazie e arrivederci,pigrari
Le auguro una buona giornata,quanto lo sono lo a
Buongiorno io sono Mario,prego
Buonasera io sono Mario,un bar
Piacere Luigi come stai,pruor io e
Tutto bene tu,tutto lo e
Salve quanto costa quell articolo,salve quanto lo stai ltiolso
