Truth,Decoded
Si grazie e arrivederci,a e e
Le auguro una buona giornata,euro lo
Buongiorno io sono Mario,lo lo certo
Buonasera io sono Mario,ruoer io certo
Piacere Luigi come stai,pero lo a
Tutto bene tu,tutto io
Salve quanto costa quell articolo,a e lo
E in offerta costa dieci euro,lo io
Tutto bene grazie,lo e e
Prendiamo un caffe al bar,tra a e
"Certo volentieri, io lo prendero macchiato",ruoero e io
A che ora arriva il pullman,buona lo
Dovrebbe arrivare tra qualche minuto,buraua lo
Quanto costa il biglietto,lo lo
Purtroppo non lo so pero potresti chiedere all autista,euro lo so e e io
Va bene grazie lo stesso,lo
Prego,lo
Perfetto vorrei comprarne due.,e e a
Certo ecco a lei vuole un sacchetto,tu tra uoeto
Si grazie e arrivederci,due lo
Le auguro una buona giornata,buona
Buongiorno io sono Mario,tutto lo io
Buonasera io sono Mario,bar io lo
Piacere Luigi come stai,pero lo so
Tutto bene tu,un bene
Salve quanto costa quell articolo,lo lo lo
E in offerta costa dieci euro,lo
Tutto bene grazie,lo si
Prendiamo un caffe al bar,lo lo lo
"Certo volentieri, io lo prendero macchiato",lo lo io a io
A che ora arriva il pullman,lo lo lo
Dovrebbe arrivare tra qualche minuto,un a so
