Truth,Decoded
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe cararle a tu minuto
Tutto bene tu,prego bene
Perfetto vorrei comprarne due.,certo cererive due
Buongiorno io sono Mario,pero aziu
Piacere Luigi come stai,piacere luigi e stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in offerta costa dieci euro
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,certo lo lei lo lo vuole un sachto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto lo stai il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe araiaiae a vuole minuto
Salve quanto costa quell articolo,e henruo lo come un io
"Certo volentieri, io lo prendero macchiato",certo vorrei e io lo prendero macchiato
Prendiamo un caffe al bar,prendero un cafeal bar
Buongiorno io sono Mario,pabuongi lroio sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,si grazie io arriva dieci
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,va grazie e arivercsi
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
