Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,le auguro una buona giornata
Va bene grazie lo stesso,va bene grazie lo pero
Buongiorno io sono Mario,buongonra io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Certo ecco a lei vuole un sacchetto,certo ora lo lo vuole e acaheto
Dovrebbe arrivare tra qualche minuto,dovrebbe arriva lo tu minuto
Perfetto vorrei comprarne due.,dovfebo lei comprarne e
Va bene grazie lo stesso,bene grazie lo stesso
E in offerta costa dieci euro,e in ora costa due lo
A che ora arriva il pullman,a che oraria il pullman
"Certo volentieri, io lo prendero macchiato",certo oenrieri io lo poedeo macchiato
Salve quanto costa quell articolo,le a io sono un iachto
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo io so pero poestiede il autista
Tutto bene tu,tutto bene tu
Si grazie e arrivederci,squniaraia si io cstio
Buongiorno io sono Mario,buongiorno io sono mario
Quanto costa il biglietto,quanto lo a il bieto
Le auguro una buona giornata,le quagruro una una giornata
Buonasera io sono Mario,buonrnao io sono mario
Prendiamo un caffe al bar,bene un caffe al lo bar
Tutto bene grazie,tutto bene grazie
Piacere Luigi come stai,piacere luigi come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Si grazie e arrivederci,si grazie e arrivederci
Buonasera io sono Mario,buonasera io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
