Truth,Decoded
Quanto costa il biglietto,lo lo
Purtroppo non lo so pero potresti chiedere all autista,prutono lo e io
Va bene grazie lo stesso,a due a so
Prego,lo
Perfetto vorrei comprarne due.,e retno e e
Certo ecco a lei vuole un sacchetto,lo io io un ariato
Si grazie e arrivederci,a a io so
Le auguro una buona giornata,euro lo io
Buongiorno io sono Mario,buona lo un io
Buonasera io sono Mario,lo io un io
Piacere Luigi come stai,pero lo lo stai
Tutto bene tu,tutto tu
Salve quanto costa quell articolo,a e lo
E in offerta costa dieci euro,pero io
Tutto bene grazie,pruoei
Prendiamo un caffe al bar,pero a
"Certo volentieri, io lo prendero macchiato",si lo a
A che ora arriva il pullman,a bene si a
Dovrebbe arrivare tra qualche minuto,pierete a io
Quanto costa il biglietto,si un io
Purtroppo non lo so pero potresti chiedere all autista,pero lo io a
Va bene grazie lo stesso,piret e
Prego,pirei
Perfetto vorrei comprarne due.,pero a io io e un
Certo ecco a lei vuole un sacchetto,si e a
Si grazie e arrivederci,si e e
Le auguro una buona giornata,piae lo a
Buongiorno io sono Mario,prego
Buonasera io sono Mario,pero a
Piacere Luigi come stai,pero a
Tutto bene tu,prut lo a
Salve quanto costa quell articolo,a qanbrt a so
