Truth,Decoded
Si grazie e arrivederci,pero
Le auguro una buona giornata,prego
Buongiorno io sono Mario,a io
Buonasera io sono Mario,io io
Piacere Luigi come stai,io tra
Tutto bene tu,io io
Salve quanto costa quell articolo,a io
E in offerta costa dieci euro,e io
Tutto bene grazie,io
Prendiamo un caffe al bar,a le
"Certo volentieri, io lo prendero macchiato",a io
A che ora arriva il pullman,pero io
Dovrebbe arrivare tra qualche minuto,a io
Quanto costa il biglietto,pero io
Purtroppo non lo so pero potresti chiedere all autista,a io
Va bene grazie lo stesso,e lo
Prego,rteto
Perfetto vorrei comprarne due.,a tlese
Certo ecco a lei vuole un sacchetto,a io
Si grazie e arrivederci,pero io
Le auguro una buona giornata,prego
Buongiorno io sono Mario,io io
Buonasera io sono Mario,pero io
Piacere Luigi come stai,io io
Tutto bene tu,io io
Salve quanto costa quell articolo,pero io io
E in offerta costa dieci euro,pero io io
Tutto bene grazie,a tu ororio
Prendiamo un caffe al bar,a io io
"Certo volentieri, io lo prendero macchiato",a io a io io
A che ora arriva il pullman,a io a io
Dovrebbe arrivare tra qualche minuto,a a io io
