Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentierieri io lo prendero macchiato
Salve quanto costa quell articolo,salve quanto costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io e e ariedechi
Quanto costa il biglietto,a gruatio io tra
Si grazie e arrivederci,si grarua
Certo ecco a lei vuole un sacchetto,prenroui io lo a
Purtroppo non lo so pero potresti chiedere all autista,pirezioir io io un si a autista
Tutto bene grazie,pero
Salve quanto costa quell articolo,salve quanrtqi costesi
E in offerta costa dieci euro,si lei
A che ora arriva il pullman,e ora lo a
"Certo volentieri, io lo prendero macchiato",si graedrua
Buonasera io sono Mario,pero bar
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,e quanto una euro bar
Va bene grazie lo stesso,si grazie io e rtrcso
