Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa e io
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,pereoro ora io lo un
Le auguro una buona giornata,prego sono una cutne a
"Certo volentieri, io lo prendero macchiato",si gretoioed a
Tutto bene tu,quti cteir e
Salve quanto costa quell articolo,salve quangrta io costelo
Purtroppo non lo so pero potresti chiedere all autista,prego ora io io pero e a costa
Dovrebbe arrivare tra qualche minuto,dovretrobo barire a due minuto
Prego,prego
Si grazie e arrivederci,si rgirederereua
Va bene grazie lo stesso,si grazoearzie le stesso
Piacere Luigi come stai,piacere luigi e stai
E in offerta costa dieci euro,prezioieue
Buonasera io sono Mario,reoaio mario
Quanto costa il biglietto,quanto io io iauta
Perfetto vorrei comprarne due.,certo corirearire e
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e oraria io e
Buongiorno io sono Mario,preoazto
Tutto bene grazie,autoi igate
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe ariaiae a e minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere e autista
