Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentierieri io lo prendero macchiato
Salve quanto costa quell articolo,salve quanto costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,puquropo non lo so pero potresti che bene al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io e e riedecri
Quanto costa il biglietto,quanto io a
Si grazie e arrivederci,si lei due
Certo ecco a lei vuole un sacchetto,prego vorrei io si un lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo io pero euro che al una
Tutto bene grazie,quzoigazte
Salve quanto costa quell articolo,salve quanto si lo stesso
E in offerta costa dieci euro,prego
A che ora arriva il pullman,e arriva lo a
"Certo volentieri, io lo prendero macchiato",a quanto lreue
Buonasera io sono Mario,buona mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,un certo una un a
Va bene grazie lo stesso,va bene grazie lo stesso
