Truth,Decoded
Quanto costa il biglietto,quanto lo stai il biglietto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero poestciede e autista
Va bene grazie lo stesso,va bene grazie lo stesso
Prego,prego
Perfetto vorrei comprarne due.,dovrebonrei comprarne e
Certo ecco a lei vuole un sacchetto,cheonaerao io sono umacheto
Si grazie e arrivederci,a buzie io so io sono
Le auguro una buona giornata,le auguro una buona giornata
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonsrnao io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,a a ora si a stesso
E in offerta costa dieci euro,a grazie io
Tutto bene grazie,bitote
Prendiamo un caffe al bar,prendiamo un che al bar
"Certo volentieri, io lo prendero macchiato",si reided e
A che ora arriva il pullman,e a ora io le
Dovrebbe arrivare tra qualche minuto,dretoto ctararae tu minuto
Quanto costa il biglietto,grato io a
Purtroppo non lo so pero potresti chiedere all autista,si rtzio va io io io io una
Va bene grazie lo stesso,si grazie e lei
Prego,prego
Perfetto vorrei comprarne due.,pirato grazie a
Certo ecco a lei vuole un sacchetto,renri io il a a
Si grazie e arrivederci,si grairedredrua
Le auguro una buona giornata,le auang io un un a a
Buongiorno io sono Mario,pretonto
Buonasera io sono Mario,buona un bar
Piacere Luigi come stai,piacere un io stai
Tutto bene tu,tutto io e
Salve quanto costa quell articolo,salve quanto costa un articolo
