Truth,Decoded
Prendiamo un caffe al bar,predia a che bar
Salve quanto costa quell articolo,salve quanto ora si csteli
E in offerta costa dieci euro,e grazie io
"Certo volentieri, io lo prendero macchiato",si reided e
Dovrebbe arrivare tra qualche minuto,dretot cararae tu minuto
Prego,prego
Tutto bene grazie,prego
A che ora arriva il pullman,e a mario lo le
Buongiorno io sono Mario,prego
Perfetto vorrei comprarne due.,certo irie a
Si grazie e arrivederci,si grardredrua
Le auguro una buona giornata,auguro una un a ora
Certo ecco a lei vuole un sacchetto,e greri io si e
Va bene grazie lo stesso,si grazie io lei
Buonasera io sono Mario,prego bar
Quanto costa il biglietto,euro io io
Tutto bene tu,ruti che grte
Purtroppo non lo so pero potresti chiedere all autista,pirtrioir io io io io autista
Piacere Luigi come stai,piacere io e stai
Tutto bene tu,tutto bene tu
Certo ecco a lei vuole un sacchetto,certo lo a lei vuole e acheto
Purtroppo non lo so pero potresti chiedere all autista,purtroponon io so so pero coecdeda autista
Quanto costa il biglietto,quanto costa il bieto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
E in offerta costa dieci euro,e in offerta costa lei euro
Piacere Luigi come stai,piacereuigi come stai
Tutto bene grazie,tutto bene grazie
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Si grazie e arrivederci,si grazie e dieci
Prendiamo un caffe al bar,prendero un caffe al bar
Salve quanto costa quell articolo,salve quanto costa un articolo
