Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,dovrerob carire a tu minuto
Tutto bene tu,tutto io che due
Perfetto vorrei comprarne due.,certo ceriredrive due
Buongiorno io sono Mario,lo io
Piacere Luigi come stai,piacere luigi che stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in offerta costa dieci euro
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Certo ecco a lei vuole un sacchetto,certo tra pero lo vuole un smachto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buonerao io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto costa il blheto
Dovrebbe arrivare tra qualche minuto,dovrebbe arriva bar a le minuto
Salve quanto costa quell articolo,le auguro lo come in iacheo
"Certo volentieri, io lo prendero macchiato",certo volnri e lo lo prendero macchiato
Prendiamo un caffe al bar,pfeniao un caffe lo bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,quzie io lei csteo
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie e arivercso
Dovrebbe arrivare tra qualche minuto,dovrebearivar tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
