Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve quanto costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io bene e ariedecri
Quanto costa il biglietto,quanto dieci una
Si grazie e arrivederci,si grazie e a
Certo ecco a lei vuole un sacchetto,prego costa io si tu a
Purtroppo non lo so pero potresti chiedere all autista,perfetto ora io lo pero purpi io a costa
Tutto bene grazie,ruzoiraze
Salve quanto costa quell articolo,salve quanrtstia lo stesso
E in offerta costa dieci euro,preigue
A che ora arriva il pullman,e arriva lo a
"Certo volentieri, io lo prendero macchiato",si reoed un
Buonasera io sono Mario,buonarin mario
Prendiamo un caffe al bar,prego io un caffe al bar
Le auguro una buona giornata,equancoro una curne abaua
Va bene grazie lo stesso,a bene grazie lei stesso
