Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,rentrtua io culpu io
Le auguro una buona giornata,le auguro una un abaua
"Certo volentieri, io lo prendero macchiato",si gquoedereue
Tutto bene tu,tutto io grazie
Salve quanto costa quell articolo,salve quanto tra io castelo
Purtroppo non lo so pero potresti chiedere all autista,si rezoioir io si un ora a autista
Dovrebbe arrivare tra qualche minuto,doreto octararleau tu minuto
Prego,prego
Si grazie e arrivederci,si ridrua
Va bene grazie lo stesso,si grazie le prego
Piacere Luigi come stai,piacere lo un che stai
E in offerta costa dieci euro,ruzi icireuo
Buonasera io sono Mario,buona e bar
Quanto costa il biglietto,si quanto io ireta
Perfetto vorrei comprarne due.,sireto coradreue
Prendiamo un caffe al bar,prendiamo un che al bar
A che ora arriva il pullman,e a a io e
Buongiorno io sono Mario,preozto
Tutto bene grazie,butoigrte
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,poverfeto lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe grazie io un e minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo so pero potresti chiedere e autista
