Truth,Decoded
Salve quanto costa quell articolo,salve quanto lo stai ltiolo
E in offerta costa dieci euro,e in costa costa iecieuro
Tutto bene grazie,ungio benerarie
Prendiamo un caffe al bar,preoniao un caffe all
"Certo volentieri, io lo prendero macchiato",crtoeo certo io lo predre drchiato
A che ora arriva il pullman,che a mario il pman
Dovrebbe arrivare tra qualche minuto,dovrebbe e riare e un minuto
Quanto costa il biglietto,tutto lo e si lo
Purtroppo non lo so pero potresti chiedere all autista,certo lopro lo plopero e hedel autista
Va bene grazie lo stesso,va bene grazie stesso
Prego,prego
Perfetto vorrei comprarne due.,certo vorrei comrarndue
Certo ecco a lei vuole un sacchetto,certo pero a le vuole un certo
Si grazie e arrivederci,si grazie e arierci
Le auguro una buona giornata,pero un una un a
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,reoara io sono mario
Piacere Luigi come stai,piacere lo come stai
Tutto bene tu,lo bene tu
Salve quanto costa quell articolo,a quanto lostaqulinolo
E in offerta costa dieci euro,e io ora costa io euro
Tutto bene grazie,tutto bene grazie
Prendiamo un caffe al bar,prendero un caffe a
"Certo volentieri, io lo prendero macchiato",certo voentrier lo lo credro mcriato
A che ora arriva il pullman,a che ora arriva ilpulman
Dovrebbe arrivare tra qualche minuto,dovrebearivar ravuluinuto
Quanto costa il biglietto,tutto costa ilito
Purtroppo non lo so pero potresti chiedere all autista,prtroponon so pero coeredern ahisto
Va bene grazie lo stesso,va bene grazie lo pero
Prego,prego
Perfetto vorrei comprarne due.,peretoerei comprarne due
Certo ecco a lei vuole un sacchetto,certo lo a le lo certo
