Truth,Decoded
Si grazie e arrivederci,va e e
Le auguro una buona giornata,auruoa un a
Buongiorno io sono Mario,un io sono io
Buonasera io sono Mario,uoear io sono io
Piacere Luigi come stai,piareo costa
Tutto bene tu,tutobene a
Salve quanto costa quell articolo,salve bene lo
E in offerta costa dieci euro,un ora un io
Tutto bene grazie,io bene si
Prendiamo un caffe al bar,a un a e
"Certo volentieri, io lo prendero macchiato",ruoeai bene e mario
A che ora arriva il pullman,a a lo io a lo
Dovrebbe arrivare tra qualche minuto,e certo a tutto
Quanto costa il biglietto,buona lo
Purtroppo non lo so pero potresti chiedere all autista,prutonono so so tra una
Va bene grazie lo stesso,a un a so
Prego,lo
Perfetto vorrei comprarne due.,peretoben e e le
Certo ecco a lei vuole un sacchetto,bene tra lo certo
Si grazie e arrivederci,etube e costa
Le auguro una buona giornata,un io a
Buongiorno io sono Mario,butntnotio sono io
Buonasera io sono Mario,bunri sono io
Piacere Luigi come stai,puerei lo costa
Tutto bene tu,tutbentu
Salve quanto costa quell articolo,e bene e lo
E in offerta costa dieci euro,a lo
Tutto bene grazie,butnbne io
Prendiamo un caffe al bar,lo io lo lo
"Certo volentieri, io lo prendero macchiato",prego si si ora oeriato
A che ora arriva il pullman,buona lo mario
Dovrebbe arrivare tra qualche minuto,duerute a a lo
