Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,dovretobo barare tu tu minuto
Tutto bene tu,buti e
Perfetto vorrei comprarne due.,certo erdre due
Buongiorno io sono Mario,reoztu
Piacere Luigi come stai,piacere luiecme stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere delel autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in ora costa dieci euro
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,certo ecco tra lo vuole un smacheto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buongrnao io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto costa io biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe araietre a le minuto
Salve quanto costa quell articolo,le auguro io come un iacheto
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,funio un caffe a lo bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,quzie io reive dsreo
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie e aivercso
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
