Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,dovrebbe barire al tu minuto
Tutto bene tu,retio birae
Perfetto vorrei comprarne due.,prego cerivedue
Buongiorno io sono Mario,pero io
Piacere Luigi come stai,piacere uigiecoe stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potestichiedere il autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in offerta costa dieci euro
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,certo ora lei un vuole un smacheto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buongiorno io sono mario
Va bene grazie lo stesso,va bene grazie stesso
Quanto costa il biglietto,quanto lo stai olieto
Dovrebbe arrivare tra qualche minuto,dovrebbe arire a salve minuto
Salve quanto costa quell articolo,le tutto io costa un iaceo
"Certo volentieri, io lo prendero macchiato",certo volentieri lo lo prendero macchiato
Prendiamo un caffe al bar,pero un cafeal bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora va il pullman
Si grazie e arrivederci,a grazie io si csteco
Tutto bene grazie,tutto e grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie e aivesrtecso
Dovrebbe arrivare tra qualche minuto,dovrebearivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
