Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,preouia io io tu a
Le auguro una buona giornata,un lo una un abaua
"Certo volentieri, io lo prendero macchiato",si greoed a
Tutto bene tu,tutto e e
Salve quanto costa quell articolo,salve quangrta si corticlo
Purtroppo non lo so pero potresti chiedere all autista,prego io io io io un a autista
Dovrebbe arrivare tra qualche minuto,doreto io carirne a e minuto
Prego,prego
Si grazie e arrivederci,si riederua
Va bene grazie lo stesso,si grazie grazie e rticso
Piacere Luigi come stai,piacere io che stai
E in offerta costa dieci euro,prego direue
Buonasera io sono Mario,io a mario
Quanto costa il biglietto,gruaroio io una
Perfetto vorrei comprarne due.,certo ceriopredrne e
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e ora lo e
Buongiorno io sono Mario,pretoztu
Tutto bene grazie,tutto irte
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe araireia un le minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
